省份,日期,新增确诊,新增治愈,新增死亡,累计确诊人数,累计治愈人数,累计死亡人数
广东,2020-03-06,0,5,0,98,95,1
广东,2020-03-11,0,2,0,98,97,1
四川,2020-01-21,1,0,0,1,0,0
四川,2020-01-22,3,0,0,4,0,0
四川,2020-01-23,3,0,0,7,0,0
四川,2020-01-24,9,0,0,16,0,0
四川,2020-01-25,6,0,0,22,0,0
四川,2020-01-26,11,0,0,33,0,0
四川,2020-01-27,4,0,0,37,0,0
四川,2020-01-28,9,0,0,46,0,0
四川,2020-01-29,13,1,1,59,1,1
四川,2020-01-30,10,0,0,69,1,1
四川,2020-01-31,3,2,0,72,3,1
四川,2020-02-01,1,0,0,73,3,1
四川,2020-02-02,4,7,0,77,10,1
四川,2020-02-03,10,0,0,87,10,1
四川,2020-02-04,5,7,0,92,17,1
四川,2020-02-05,5,2,0,97,19,1
四川,2020-02-06,5,6,0,102,25,1
四川,2020-02-07,7,5,0,109,30,1
四川,2020-02-08,11,5,0,120,35,1
四川,2020-02-09,3,3,0,123,38,1
四川,2020-02-10,1,3,0,124,41,1
四川,2020-02-11,1,0,0,125,41,1
四川,2020-02-12,6,1,0,131,42,1
四川,2020-02-13,4,1,0,135,43,1
四川,2020-02-14,4,1,0,139,44,1
四川,2020-02-15,1,5,2,140,49,3
四川,2020-02-16,0,4,0,140,53,3
四川,2020-02-17,0,3,0,140,56,3
四川,2020-02-18,1,5,0,141,61,3
四川,2020-02-19,0,8,0,141,69,3
四川,2020-02-20,2,2,0,143,71,3
四川,2020-02-21,0,4,0,143,75,3
四川,2020-02-22,0,3,0,143,78,3
四川,2020-02-24,0,1,0,143,79,3
四川,2020-02-25,0,2,0,143,81,3
四川,2020-02-26,0,2,0,143,83,3
四川,2020-02-27,0,2,0,143,85,3
四川,2020-02-28,0,3,0,143,88,3
四川,2020-03-01,0,2,0,143,90,3
四川,2020-03-02,0,2,0,143,92,3
四川,2020-03-03,0,1,0,143,93,3
四川,2020-03-04,1,4,0,144,97,3
四川,2020-03-05,0,1,0,144,98,3
四川,2020-03-06,0,2,0,144,100,3
四川,2020-03-07,0,1,0,144,101,3
四川,2020-03-08,0,1,0,144,102,3
四川,2020-03-09,0,1,0,144,103,3
四川,2020-03-10,0,5,0,144,108,3
四川,2020-03-11,0,5,0,144,113,3
四川,2020-03-12,0,2,0,144,115,3
四川,2020-03-13,0,6,0,144,121,3
四川,2020-03-14,0,1,0,144,122,3
四川,2020-03-16,0,4,0,144,126,3
四川,2020-03-17,0,5,0,144,131,3
四川,2020-03-18,0,6,0,144,137,3
四川,2020-03-19,0,4,0,144,141,3
四川,2020-04-17,1,0,0,145,141,3
四川,2020-06-10,0,1,0,145,142,3
重庆,2020-01-21,1,0,0,1,0,0
重庆,2020-01-23,1,0,0,2,0,0
重庆,2020-01-26,2,0,0,4,0,0
重庆,2020-01-27,1,0,0,5,0,0
重庆,2020-01-30,3,0,0,8,0,0
重庆,2020-01-31,2,0,0,10,0,0
重庆,2020-02-01,1,0,0,11,0,0
重庆,2020-02-02,1,0,0,12,0,0
重庆,2020-02-03,1,1,0,13,1,0
重庆,2020-02-04,2,0,0,15,1,0
重庆,2020-02-05,1,0,0,16,1,0
重庆,2020-02-06,1,0,0,17,1,0
重庆,2020-02-07,1,0,0,18,1,0
重庆,2020-02-08,1,0,0,19,1,0
重庆,2020-02-09,1,0,0,20,1,0
重庆,2020-02-13,0,2,0,20,3,0
重庆,2020-02-14,0,1,0,20,4,0
重庆,2020-02-15,0,1,0,20,5,0
重庆,2020-02-16,0,1,0,20,6,0
重庆,2020-02-18,0,1,0,20,7,0
重庆,2020-02-19,0,2,0,20,9,0
重庆,2020-02-22,0,1,0,20,10,0
重庆,2020-02-27,0,2,0,20,12,0
重庆,2020-02-29,0,2,0,20,14,0
重庆,2020-03-01,0,1,0,20,15,0
重庆,2020-03-03,0,2,0,20,17,0
重庆,2020-03-05,0,2,0,20,19,0
重庆,2020-03-09,0,1,0,20,20,0
北京,2020-01-21,1,0,0,1,0,0
北京,2020-01-23,1,0,0,2,0,0
北京,2020-01-25,1,0,0,3,0,0
北京,2020-01-26,1,0,0,4,0,0
北京,2020-01-27,3,0,0,7,0,0
北京,2020-01-28,1,0,0,8,0,0
北京,2020-01-29,3,0,0,11,0,0
北京,2020-01-31,1,0,0,12,0,0
北京,2020-02-01,4,0,0,16,0,0
北京,2020-02-02,1,0,0,17,0,0
北京,2020-02-03,1,0,0,18,0,0
北京,2020-02-04,2,0,0,20,0,0
北京,2020-02-06,2,0,0,22,0,0
北京,2020-02-07,4,0,0,26,0,0
北京,2020-02-08,1,0,0,27,0,0
北京,2020-02-09,3,0,0,30,0,0
北京,2020-02-11,2,0,0,32,0,0
北京,2020-02-12,4,0,0,36,0,0
北京,2020-02-14,2,0,0,38,0,0
北京,2020-02-15,1,0,0,39,0,0
北京,2020-02-17,1,0,0,40,0,0
北京,2020-02-20,1,0,0,41,0,0
北京,2020-02-26,1,0,0,42,0,0
北京,2020-03-03,1,0,0,43,0,0
北京,2020-06-12,5,0,0,48,0,0
北京,2020-06-13,30,0,0,78,0,0
北京,2020-06-14,23,0,0,101,0,0
北京,2020-06-15,22,0,0,123,0,0
北京,2020-06-16,19,0,0,142,0,0
北京,2020-06-17,14,0,0,156,0,0
北京,2020-06-18,18,0,0,174,0,0
北京,2020-06-19,13,0,0,187,0,0
北京,2020-06-20,10,0,0,197,0,0
北京,2020-06-21,5,0,0,202,0,0
北京,2020-06-22,6,0,0,208,0,0
北京,2020-06-23,6,0,0,214,0,0
北京,2020-06-24,9,0,0,223,0,0
北京,2020-06-25,7,0,0,230,0,0
北京,2020-06-26,15,0,0,245,0,0
北京,2020-06-27,10,0,0,255,0,0
北京,2020-06-28,5,0,0,260,0,0
北京,2020-06-29,6,0,0,266,0,0
广东,2020-01-21,1,0,0,1,0,0
广东,2020-01-23,5,0,0,6,0,0
广东,2020-01-24,3,0,0,9,0,0
广东,2020-01-25,1,0,0,10,0,0
广东,2020-01-26,4,0,0,14,0,0
广东,2020-01-27,4,0,0,18,0,0
广东,2020-01-29,7,0,0,25,0,0
广东,2020-01-30,7,0,0,32,0,0
广东,2020-01-31,6,1,0,38,1,0
广东,2020-02-01,1,0,0,39,1,0
广东,2020-02-02,4,0,0,43,1,0
广东,2020-02-03,3,0,0,46,1,0
广东,2020-02-04,3,0,0,49,1,0
广东,2020-02-05,1,0,0,50,1,0
广东,2020-02-06,7,3,0,57,4,0
广东,2020-02-07,3,0,0,60,4,0
广东,2020-02-08,5,0,0,65,4,0
广东,2020-02-09,3,0,0,68,4,0
广东,2020-02-10,2,0,0,70,4,0
广东,2020-02-11,8,11,0,78,15,0
广东,2020-02-12,3,2,0,81,17,0
广东,2020-02-13,1,1,0,82,18,0
广东,2020-02-14,2,4,0,84,22,0
广东,2020-02-15,0,1,0,84,23,0
广东,2020-02-18,0,4,0,84,27,0
广东,2020-02-19,0,6,0,84,33,0
广东,2020-02-22,0,1,0,84,34,0
广东,2020-02-23,0,2,0,84,36,0
广东,2020-03-03,0,30,0,84,66,0
广东,2020-03-04,0,3,0,84,69,0
广东,2020-03-05,0,1,0,84,70,0
广东,2020-03-06,0,2,0,84,72,0
广东,2020-03-07,0,3,0,84,75,0
广东,2020-03-08,0,2,0,84,77,0
广东,2020-03-12,0,1,0,84,78,0
广东,2020-03-13,0,1,0,84,79,0
广东,2020-03-14,0,1,0,84,80,0
广东,2020-03-23,1,0,0,85,80,0
广东,2020-04-13,1,0,0,86,80,0
广东,2020-04-15,1,0,0,87,80,0
广东,2020-04-20,1,0,0,88,80,0
广东,2020-04-22,1,0,0,89,80,0
江西,2020-01-21,1,0,0,1,0,0
江西,2020-01-24,3,0,0,4,0,0
江西,2020-01-25,2,0,0,6,0,0
江西,2020-01-26,1,0,0,7,0,0
江西,2020-01-27,1,0,0,8,0,0
江西,2020-01-28,1,0,0,9,0,0
江西,2020-01-29,4,0,0,13,0,0
江西,2020-01-30,2,0,0,15,0,0
江西,2020-01-31,3,0,0,18,0,0
江西,2020-02-01,6,0,0,24,0,0
江西,2020-02-02,5,0,0,29,0,0
江西,2020-02-03,5,0,0,34,0,0
江西,2020-02-04,10,1,0,44,1,0
江西,2020-02-05,2,4,0,46,5,0
江西,2020-02-06,10,2,0,56,7,0
江西,2020-02-07,3,0,0,59,7,0
江西,2020-02-08,4,0,0,63,7,0
江西,2020-02-09,1,2,0,64,9,0
江西,2020-02-10,3,0,0,67,9,0
江西,2020-02-11,1,2,0,68,11,0
江西,2020-02-12,1,3,0,69,14,0
江西,2020-02-13,2,0,0,71,14,0
江西,2020-02-14,1,3,0,72,17,0
江西,2020-02-15,0,3,0,72,20,0
江西,2020-02-16,0,2,0,72,22,0
江西,2020-02-17,0,6,0,72,28,0
江西,2020-02-18,0,1,0,72,29,0
江西,2020-02-19,0,6,0,72,35,0
江西,2020-02-20,0,2,0,72,37,0
江西,2020-02-21,0,9,0,72,46,0
江西,2020-02-22,0,1,0,72,47,0
江西,2020-02-23,0,4,0,72,51,0
江西,2020-02-24,0,1,0,72,52,0
江西,2020-02-25,0,6,0,72,58,0
江西,2020-02-26,0,3,0,72,61,0
江西,2020-02-28,0,2,0,72,63,0
江西,2020-02-29,0,2,0,72,65,0
江西,2020-03-02,0,5,0,72,70,0
江西,2020-03-04,0,1,0,72,71,0
江西,2020-03-06,0,1,0,72,72,0
四川,2020-01-21,1,0,0,1,0,0
四川,2020-01-23,1,0,0,2,0,0
四川,2020-01-26,4,0,0,6,0,0
四川,2020-01-27,1,0,0,7,0,0
四川,2020-01-29,2,0,0,9,0,0
四川,2020-01-30,4,0,0,13,0,0
四川,2020-01-31,3,0,0,16,0,0
四川,2020-02-01,4,0,0,20,0,0
四川,2020-02-02,1,1,0,21,1,0
四川,2020-02-03,3,0,0,24,1,0
四川,2020-02-06,3,0,0,27,1,0
四川,2020-02-07,1,2,0,28,3,0
四川,2020-02-10,2,0,0,30,3,0
四川,2020-02-12,0,2,0,30,5,0
四川,2020-02-13,0,2,0,30,7,0
四川,2020-02-14,0,1,0,30,8,0
四川,2020-02-15,0,2,0,30,10,0
四川,2020-02-17,0,4,0,30,14,0
四川,2020-02-18,0,2,0,30,16,0
四川,2020-02-19,0,3,0,30,19,0
四川,2020-02-20,0,1,0,30,20,0
四川,2020-02-27,0,1,0,30,21,0
四川,2020-02-28,0,2,0,30,23,0
四川,2020-02-29,0,1,0,30,24,0
四川,2020-03-01,0,1,0,30,25,0
四川,2020-03-04,0,1,0,30,26,0
四川,2020-03-06,0,1,0,30,27,0
四川,2020-03-09,0,1,0,30,28,0
四川,2020-03-12,0,1,0,30,29,0
四川,2020-03-13,0,1,0,30,30,0
广东,2020-01-21,2,0,0,2,0,0
广东,2020-01-22,3,0,0,5,0,0
广东,2020-01-23,2,0,0,7,0,0
广东,2020-01-24,7,0,0,14,0,0
广东,2020-01-26,25,0,0,39,0,0
广东,2020-01-27,12,0,0,51,0,0
广东,2020-01-28,12,0,0,63,0,0
广东,2020-01-29,16,0,0,79,0,0
广东,2020-01-30,27,1,0,106,1,0
广东,2020-01-31,31,2,0,137,3,0
广东,2020-02-01,38,0,0,175,3,0
广东,2020-02-02,14,0,0,189,3,0
广东,2020-02-03,27,0,0,216,3,0
广东,2020-02-04,21,4,0,237,7,0
广东,2020-02-05,18,6,0,255,13,0
广东,2020-02-06,29,7,0,284,20,0
广东,2020-02-07,14,7,0,298,27,0
广东,2020-02-08,6,9,0,304,36,0
广东,2020-02-09,9,6,0,313,42,0
广东,2020-02-10,4,7,0,317,49,0
广东,2020-02-11,6,21,0,323,70,0
广东,2020-02-12,4,8,0,327,78,0
广东,2020-02-13,1,15,0,328,93,0
广东,2020-02-14,7,13,0,335,106,0
广东,2020-02-15,3,15,0,338,121,0
广东,2020-02-16,1,10,0,339,131,0
广东,2020-02-17,0,11,0,339,142,0
广东,2020-02-18,0,6,0,339,148,0
广东,2020-02-19,0,9,0,339,157,0
广东,2020-02-20,0,15,0,339,172,0
广东,2020-02-21,4,18,0,343,190,0
广东,2020-02-22,2,6,0,345,196,0
广东,2020-02-23,0,8,0,345,204,0
广东,2020-02-24,1,6,1,346,210,1
广东,2020-02-25,0,12,0,346,222,1
广东,2020-02-26,0,8,0,346,230,1
广东,2020-02-27,0,10,0,346,240,1
广东,2020-02-28,0,8,0,346,248,1
广东,2020-02-29,0,12,0,346,260,1
广东,2020-03-01,0,4,0,346,264,1
广东,2020-03-02,0,7,0,346,271,1
广东,2020-03-03,0,12,0,346,283,1
广东,2020-03-04,0,9,0,346,292,1
广东,2020-03-05,1,17,0,347,309,1
广东,2020-03-06,0,9,0,347,318,1
广东,2020-03-07,0,3,0,347,321,1
广东,2020-03-08,0,1,0,347,322,1
广东,2020-03-09,0,2,0,347,324,1
广东,2020-03-10,0,2,0,347,326,1
广东,2020-03-12,0,4,0,347,330,1
广东,2020-03-21,1,0,0,348,330,1
广东,2020-04-02,1,0,0,349,330,1
广东,2020-04-04,3,0,0,352,330,1
广东,2020-04-07,1,0,0,353,330,1
广东,2020-04-08,2,0,0,355,330,1
广东,2020-04-09,2,0,0,357,330,1
广东,2020-04-10,3,0,0,360,330,1
广东,2020-04-12,3,0,0,363,330,1
广东,2020-04-13,2,0,0,365,330,1
广东,2020-04-14,2,0,0,367,330,1
广东,2020-04-15,4,0,0,371,330,1
广东,2020-04-16,4,0,0,375,330,1
广东,2020-04-23,1,0,0,376,330,1
广东,2020-04-25,1,0,0,377,330,1
北京,2020-01-21,2,0,0,2,0,0
北京,2020-01-23,1,0,0,3,0,0
北京,2020-01-24,5,0,0,8,0,0
北京,2020-01-25,5,0,0,13,0,0
北京,2020-01-26,4,0,0,17,0,0
北京,2020-01-27,4,0,0,21,0,0
北京,2020-01-28,2,0,0,23,0,0
北京,2020-01-29,1,0,0,24,0,0
北京,2020-01-30,2,0,0,26,0,0
北京,2020-01-31,9,0,0,35,0,0
北京,2020-02-01,6,0,0,41,0,0
北京,2020-02-02,1,0,0,42,0,0
北京,2020-02-03,3,0,0,45,0,0
北京,2020-02-05,2,0,0,47,0,0
北京,2020-02-07,2,0,0,49,0,0
北京,2020-02-08,3,0,0,52,0,0
北京,2020-02-09,2,0,0,54,0,0
北京,2020-02-10,2,0,0,56,0,0
北京,2020-02-13,2,0,0,58,0,0
北京,2020-02-14,1,0,0,59,0,0
北京,2020-02-15,1,0,0,60,0,0
北京,2020-02-18,1,0,0,61,0,0
北京,2020-02-21,1,0,0,62,0,0
北京,2020-03-01,1,0,0,63,0,0
北京,2020-03-23,1,0,0,64,0,0
北京,2020-06-14,2,0,0,66,0,0
北京,2020-06-16,3,0,0,69,0,0
北京,2020-06-17,1,0,0,70,0,0
北京,2020-06-18,1,0,0,71,0,0
北京,2020-06-19,1,0,0,72,0,0
北京,2020-06-20,3,0,0,75,0,0
北京,2020-06-21,2,0,0,77,0,0
北京,2020-06-22,3,0,0,80,0,0
北京,2020-06-25,2,0,0,82,0,0
安徽,2020-01-21,1,0,0,1,0,0
安徽,2020-01-22,4,0,0,5,0,0
安徽,2020-01-23,1,0,0,6,0,0
安徽,2020-01-24,4,0,0,10,0,0
安徽,2020-01-25,3,0,0,13,0,0
安徽,2020-01-27,3,0,0,16,0,0
安徽,2020-01-28,13,0,0,29,0,0
安徽,2020-01-29,10,1,0,39,1,0
安徽,2020-01-30,11,0,0,50,1,0
安徽,2020-01-31,9,0,0,59,1,0
安徽,2020-02-01,0,1,0,59,2,0
安徽,2020-02-02,16,0,0,75,2,0
安徽,2020-02-03,6,3,0,81,5,0
安徽,2020-02-04,12,0,0,93,5,0
安徽,2020-02-05,11,0,0,104,5,0
安徽,2020-02-06,11,2,0,115,7,0
安徽,2020-02-07,13,2,0,128,9,0
安徽,2020-02-08,8,2,0,136,11,0
安徽,2020-02-09,11,0,0,147,11,0
安徽,2020-02-10,3,4,1,150,15,1
安徽,2020-02-11,7,7,0,157,22,1
安徽,2020-02-12,4,6,0,161,28,1
安徽,2020-02-13,5,7,0,166,35,1
安徽,2020-02-14,2,3,0,168,38,1
安徽,2020-02-15,1,5,0,169,43,1
安徽,2020-02-16,2,6,0,171,49,1
安徽,2020-02-17,2,1,0,173,50,1
安徽,2020-02-18,0,21,0,173,71,1
安徽,2020-02-19,0,4,0,173,75,1
安徽,2020-02-20,1,11,0,174,86,1
安徽,2020-02-21,0,11,0,174,97,1
安徽,2020-02-22,0,4,0,174,101,1
安徽,2020-02-23,0,2,0,174,103,1
安徽,2020-02-24,0,16,0,174,119,1
安徽,2020-02-25,0,8,0,174,127,1
安徽,2020-02-26,0,8,0,174,135,1
安徽,2020-02-27,0,3,0,174,138,1
安徽,2020-02-28,0,2,0,174,140,1
安徽,2020-02-29,0,3,0,174,143,1
安徽,2020-03-01,0,4,0,174,147,1
安徽,2020-03-02,0,6,0,174,153,1
安徽,2020-03-03,0,4,0,174,157,1
安徽,2020-03-05,0,8,0,174,165,1
安徽,2020-03-06,0,4,0,174,169,1
安徽,2020-03-07,0,2,0,174,171,1
安徽,2020-03-08,0,2,0,174,173,1
天津,2020-01-21,1,0,0,1,0,0
天津,2020-01-24,1,0,0,2,0,0
天津,2020-01-27,3,0,0,5,0,0
天津,2020-02-01,1,0,0,6,0,0
天津,2020-02-02,3,0,0,9,0,0
天津,2020-02-04,1,1,0,10,1,0
天津,2020-02-10,1,1,1,11,2,1
天津,2020-02-11,2,0,0,13,2,1
天津,2020-02-13,1,2,0,14,4,1
天津,2020-02-14,0,1,0,14,5,1
天津,2020-02-15,0,2,0,14,7,1
天津,2020-02-16,1,0,0,15,7,1
天津,2020-02-20,0,1,0,15,8,1
天津,2020-02-23,0,2,0,15,10,1
天津,2020-02-24,0,1,0,15,11,1
天津,2020-03-01,0,2,0,15,13,1
天津,2020-03-03,0,1,0,15,14,1
云南,2020-01-21,1,0,0,1,0,0
云南,2020-01-23,1,0,0,2,0,0
云南,2020-01-24,1,0,0,3,0,0
云南,2020-01-25,1,0,0,4,0,0
云南,2020-01-26,3,0,0,7,0,0
云南,2020-01-27,5,0,0,12,0,0
云南,2020-01-28,3,0,0,15,0,0
云南,2020-01-29,6,0,0,21,0,0
云南,2020-01-30,3,0,0,24,0,0
云南,2020-01-31,6,0,0,30,0,0
云南,2020-02-01,1,0,0,31,0,0
云南,2020-02-02,1,0,0,32,0,0
云南,2020-02-03,2,0,0,34,0,0
云南,2020-02-05,3,0,0,37,0,0
云南,2020-02-06,3,0,0,40,0,0
云南,2020-02-07,1,2,0,41,2,0
云南,2020-02-08,0,4,0,41,6,0
云南,2020-02-09,1,0,0,42,6,0
云南,2020-02-10,3,0,0,45,6,0
云南,2020-02-11,1,0,0,46,6,0
云南,2020-02-12,1,1,0,47,7,0
云南,2020-02-13,1,1,0,48,8,0
云南,2020-02-15,1,0,0,49,8,0
云南,2020-02-16,2,0,0,51,8,0
云南,2020-02-17,1,3,0,52,11,0
云南,2020-02-18,0,2,0,52,13,0
云南,2020-02-19,0,2,0,52,15,0
云南,2020-02-20,1,9,0,53,24,0
云南,2020-02-21,0,8,0,53,32,0
云南,2020-02-24,0,4,0,53,36,0
云南,2020-02-26,0,12,0,53,48,0
云南,2020-03-02,0,4,0,53,52,0
云南,2020-03-06,0,1,0,53,53,0
浙江,2020-01-21,3,0,0,3,0,0
浙江,2020-01-22,2,0,0,5,0,0
浙江,2020-01-24,1,0,0,6,0,0
浙江,2020-01-25,7,0,0,13,0,0
浙江,2020-01-27,4,0,0,17,0,0
浙江,2020-01-28,3,0,0,20,0,0
浙江,2020-01-29,21,0,0,41,0,0
浙江,2020-01-30,5,0,0,46,0,0
浙江,2020-01-31,9,1,0,55,1,0
浙江,2020-02-01,11,0,0,66,1,0
浙江,2020-02-02,9,0,0,75,1,0
浙江,2020-02-03,27,0,0,102,1,0
浙江,2020-02-04,18,3,0,120,4,0
浙江,2020-02-05,6,2,0,126,6,0
浙江,2020-02-06,10,3,0,136,9,0
浙江,2020-02-07,5,3,0,141,12,0
浙江,2020-02-08,5,1,0,146,13,0
浙江,2020-02-09,3,2,0,149,15,0
浙江,2020-02-10,2,3,0,151,18,0
浙江,2020-02-11,2,6,0,153,24,0
浙江,2020-02-12,0,7,0,153,31,0
浙江,2020-02-13,0,4,0,153,35,0
浙江,2020-02-14,1,11,0,154,46,0
浙江,2020-02-15,1,7,0,155,53,0
浙江,2020-02-16,1,9,0,156,62,0
浙江,2020-02-17,0,6,0,156,68,0
浙江,2020-02-18,0,5,0,156,73,0
浙江,2020-02-19,0,18,0,156,91,0
浙江,2020-02-20,1,10,0,157,101,0
浙江,2020-02-21,0,5,0,157,106,0
浙江,2020-02-22,0,3,0,157,109,0
浙江,2020-02-23,0,5,0,157,114,0
浙江,2020-02-24,0,7,0,157,121,0
浙江,2020-02-25,0,1,0,157,122,0
浙江,2020-02-26,0,12,0,157,134,0
浙江,2020-02-27,0,4,0,157,138,0
浙江,2020-02-28,0,7,0,157,145,0
浙江,2020-02-29,0,3,0,157,148,0
浙江,2020-03-01,0,1,0,157,149,0
浙江,2020-03-02,0,2,0,157,151,0
浙江,2020-03-03,0,3,0,157,154,0
浙江,2020-03-05,0,1,0,157,155,0
浙江,2020-03-09,0,2,0,157,157,0
江西,2020-01-21,1,0,0,1,0,0
江西,2020-01-25,1,0,0,2,0,0
江西,2020-01-27,0,1,0,2,1,0
江西,2020-01-29,3,0,0,5,1,0
江西,2020-01-30,3,0,0,8,1,0
江西,2020-01-31,1,0,0,9,1,0
江西,2020-02-01,6,0,0,15,1,0
江西,2020-02-02,3,0,0,18,1,0
江西,2020-02-03,2,0,0,20,1,0
江西,2020-02-04,2,0,0,22,1,0
江西,2020-02-05,1,0,0,23,1,0
江西,2020-02-06,1,0,0,24,1,0
江西,2020-02-09,1,0,0,25,1,0
江西,2020-02-10,1,0,0,26,1,0
江西,2020-02-11,3,1,0,29,2,0
江西,2020-02-13,2,0,0,31,2,0
江西,2020-02-14,1,2,0,32,4,0
江西,2020-02-16,1,1,0,33,5,0
江西,2020-02-17,0,1,0,33,6,0
江西,2020-02-18,0,1,0,33,7,0
江西,2020-02-19,0,2,0,33,9,0
江西,2020-02-20,0,2,0,33,11,0
江西,2020-02-22,0,2,0,33,13,0
江西,2020-02-23,0,3,0,33,16,0
江西,2020-02-25,0,2,0,33,18,0
江西,2020-02-26,0,2,0,33,20,0
江西,2020-02-27,0,3,0,33,23,0
江西,2020-02-28,0,1,0,33,24,0
江西,2020-02-29,0,1,0,33,25,0
江西,2020-03-03,0,2,0,33,27,0
江西,2020-03-04,0,6,0,33,33,0
山东,2020-01-21,1,0,0,1,0,0
山东,2020-01-22,2,0,0,3,0,0
山东,2020-01-24,1,0,0,4,0,0
山东,2020-01-25,2,0,0,6,0,0
山东,2020-01-26,4,0,0,10,0,0
山东,2020-01-27,3,0,0,13,0,0
山东,2020-01-28,2,0,0,15,0,0
山东,2020-01-29,3,1,0,18,1,0
山东,2020-01-30,3,0,0,21,1,0
山东,2020-02-01,1,0,0,22,1,0
山东,2020-02-02,3,0,0,25,1,0
山东,2020-02-03,4,0,0,29,1,0
山东,2020-02-04,5,2,0,34,3,0
山东,2020-02-05,7,0,0,41,3,0
山东,2020-02-06,2,1,0,43,4,0
山东,2020-02-07,3,1,0,46,5,0
山东,2020-02-08,1,2,0,47,7,0
山东,2020-02-09,5,3,1,52,10,1
山东,2020-02-10,1,1,0,53,11,1
山东,2020-02-11,0,1,0,53,12,1
山东,2020-02-12,0,1,0,53,13,1
山东,2020-02-13,0,2,0,53,15,1
山东,2020-02-14,3,4,0,56,19,1
山东,2020-02-15,1,3,0,57,22,1
山东,2020-02-16,0,4,0,57,26,1
山东,2020-02-17,1,0,0,58,26,1
山东,2020-02-18,1,2,0,59,28,1
山东,2020-02-19,0,1,0,59,29,1
山东,2020-02-20,0,4,0,59,33,1
山东,2020-02-21,0,1,0,59,34,1
山东,2020-02-23,1,2,0,60,36,1
山东,2020-02-24,0,2,0,60,38,1
山东,2020-02-25,0,1,0,60,39,1
山东,2020-02-26,0,3,0,60,42,1
山东,2020-02-27,0,3,0,60,45,1
山东,2020-02-28,0,3,0,60,48,1
山东,2020-02-29,0,3,0,60,51,1
山东,2020-03-01,0,6,0,60,57,1
山东,2020-03-02,0,1,0,60,58,1
山东,2020-03-11,1,1,0,61,59,1
山东,2020-03-22,0,1,0,61,60,1
山东,2020-04-07,2,0,0,63,60,1
山东,2020-04-16,2,0,0,65,60,1
山东,2020-05-05,0,1,0,65,61,1
山东,2020-05-10,0,1,0,65,62,1
山东,2020-05-15,0,2,0,65,64,1
广东,2020-01-21,2,0,0,2,0,0
广东,2020-01-23,1,0,0,3,0,0
广东,2020-01-26,1,0,0,4,0,0
广东,2020-02-01,1,0,0,5,0,0
广东,2020-02-03,1,0,0,6,0,0
广东,2020-02-04,0,1,0,6,1,0
广东,2020-02-08,0,1,0,6,2,0
广东,2020-02-10,1,1,0,7,3,0
广东,2020-02-12,1,0,0,8,3,0
广东,2020-02-14,2,0,0,10,3,0
广东,2020-02-15,0,1,0,10,4,0
广东,2020-02-18,0,1,0,10,5,0
广东,2020-02-21,0,1,0,10,6,0
广东,2020-02-25,0,1,0,10,7,0
广东,2020-03-08,0,0,1,10,7,1
台湾,2020-01-21,1,0,0,1,0,0
台湾,2020-01-24,2,0,0,3,0,0
台湾,2020-01-26,1,0,0,4,0,0
台湾,2020-01-27,1,0,0,5,0,0
台湾,2020-01-28,3,0,0,8,0,0
台湾,2020-01-30,1,0,0,9,0,0
台湾,2020-01-31,1,0,0,10,0,0
台湾,2020-02-04,1,0,0,11,0,0
台湾,2020-02-06,5,1,0,16,1,0
台湾,2020-02-08,1,0,0,17,1,0
台湾,2020-02-09,1,0,0,18,1,0
台湾,2020-02-15,0,1,0,18,2,0
台湾,2020-02-16,2,0,1,20,2,1
台湾,2020-02-17,2,0,0,22,2,1
台湾,2020-02-19,2,0,0,24,2,1
台湾,2020-02-21,2,0,0,26,2,1
台湾,2020-02-23,2,3,0,28,5,1
台湾,2020-02-24,2,0,0,30,5,1
台湾,2020-02-25,1,0,0,31,5,1
台湾,2020-02-26,1,0,0,32,5,1
台湾,2020-02-27,0,1,0,32,6,1
台湾,2020-02-28,2,3,0,34,9,1
台湾,2020-02-29,5,0,0,39,9,1
台湾,2020-03-01,1,3,0,40,12,1
台湾,2020-03-02,1,0,0,41,12,1
台湾,2020-03-03,1,0,0,42,12,1
台湾,2020-03-05,2,0,0,44,12,1
台湾,2020-03-06,1,0,0,45,12,1
台湾,2020-03-07,0,1,0,45,13,1
台湾,2020-03-08,0,2,0,45,15,1
台湾,2020-03-10,2,2,0,47,17,1
台湾,2020-03-11,1,0,0,48,17,1
台湾,2020-03-12,1,3,0,49,20,1
台湾,2020-03-13,1,0,0,50,20,1
台湾,2020-03-14,3,0,0,53,20,1
台湾,2020-03-15,6,0,0,59,20,1
台湾,2020-03-16,8,2,0,67,22,1
台湾,2020-03-17,10,0,0,77,22,1
台湾,2020-03-18,23,0,0,100,22,1
台湾,2020-03-19,8,4,0,108,26,1
台湾,2020-03-20,27,2,1,135,28,2
台湾,2020-03-21,18,0,0,153,28,2
台湾,2020-03-22,16,0,0,169,28,2
台湾,2020-03-23,26,1,0,195,29,2
台湾,2020-03-24,21,0,0,216,29,2
台湾,2020-03-25,19,0,0,235,29,2
台湾,2020-03-26,17,0,0,252,29,2
台湾,2020-03-27,15,1,0,267,30,2
台湾,2020-03-28,16,0,0,283,30,2
台湾,2020-03-29,15,9,1,298,39,3
台湾,2020-03-30,8,0,2,306,39,5
台湾,2020-03-31,16,0,0,322,39,5
台湾,2020-04-01,7,6,0,329,45,5
台湾,2020-04-02,10,5,0,339,50,5
台湾,2020-04-03,9,0,0,348,50,5
