,日期,城市,新增确诊,新增治愈,新增死亡,累计确诊人数,累计治愈人数,累计死亡人数
4865,2020-02-14,泰州,0,1,0,37,16,0
4866,2020-02-14,唐山,3,0,0,46,4,0
4867,2020-02-14,天门,6,0,0,422,21,10
4868,2020-02-14,天水,0,3,0,12,9,0
4869,2020-02-14,铜梁区,1,0,0,9,1,0
4870,2020-02-14,潼南区,1,2,0,17,2,0
4871,2020-02-14,吐鲁番,1,0,0,2,1,0
4872,2020-02-14,外地来沪,7,8,0,110,35,1
4873,2020-02-14,万宁,0,2,0,13,3,0
4874,2020-02-14,万州区,1,4,1,104,27,3
4875,2020-02-14,潍坊,1,1,0,42,7,0
4876,2020-02-14,渭南,1,0,0,16,0,0
4877,2020-02-14,温州,3,19,0,499,159,0
4878,2020-02-14,无锡,1,6,0,52,15,0
4879,2020-02-14,芜湖,0,3,0,31,8,0
4880,2020-02-14,吴忠,2,0,0,27,6,0
4881,2020-02-14,武汉,1923,486,107,37914,2738,1123
4882,2020-02-14,武清区,1,0,0,2,1,0
4883,2020-02-14,西安,0,3,0,114,23,0
4884,2020-02-14,西双版纳,0,1,0,15,3,0
4885,2020-02-14,锡林郭勒,1,0,0,6,1,0
4886,2020-02-14,仙桃,14,5,0,514,63,17
4887,2020-02-14,咸宁,100,28,0,804,127,8
4888,2020-02-14,咸阳,0,1,0,18,5,0
4889,2020-02-14,香港,3,0,0,56,1,1
4890,2020-02-14,湘潭,1,2,0,35,14,0
4891,2020-02-14,襄阳,17,12,2,1128,84,18
4892,2020-02-14,孝感,105,58,5,3114,313,62
4893,2020-02-14,新乡,0,2,0,55,10,2
4894,2020-02-14,新余,3,3,0,127,34,0
4895,2020-02-14,信阳,9,6,0,252,47,1
4896,2020-02-14,宿州,0,1,0,39,11,0
4897,2020-02-14,徐汇区,1,2,0,18,4,0
4898,2020-02-14,徐州,1,3,0,77,20,0
4899,2020-02-14,许昌,0,3,0,37,6,0
4900,2020-02-14,烟台,0,2,0,46,12,0
4901,2020-02-14,盐城,1,0,0,27,6,0
4902,2020-02-14,扬州,1,0,0,21,6,0
4903,2020-02-14,伊春,1,0,0,1,0,0
4904,2020-02-14,伊犁州,2,0,0,16,1,0
4905,2020-02-14,宜宾,0,3,0,11,6,0
4906,2020-02-14,宜昌,24,11,2,895,92,15
4907,2020-02-14,宜春,1,2,0,102,20,0
4908,2020-02-14,益阳,0,2,0,59,24,0
4909,2020-02-14,银川,1,3,0,33,15,0
4910,2020-02-14,鹰潭,0,1,0,18,3,0
4911,2020-02-14,永川区,0,1,0,5,2,0
4912,2020-02-14,渝北区,0,1,0,15,5,0
4913,2020-02-14,渝中区,0,2,0,20,5,0
4914,2020-02-14,玉林,1,0,0,10,1,0
4915,2020-02-14,岳阳,4,4,0,153,48,1
4916,2020-02-14,云阳县,1,1,0,23,13,0
4917,2020-02-14,运城,0,2,0,19,10,0
4918,2020-02-14,枣庄,1,0,0,24,4,0
4919,2020-02-14,张家口,2,3,0,33,7,0
4920,2020-02-14,漳州,1,1,0,20,5,0
4921,2020-02-14,长春,1,0,0,44,13,0
4922,2020-02-14,长沙,3,3,0,241,66,0
4923,2020-02-14,长寿区,1,0,0,18,8,0
4924,2020-02-14,昭通,6,0,0,25,2,0
4925,2020-02-14,郑州,2,3,0,144,46,1
4926,2020-02-14,中山,1,5,0,65,30,0
4927,2020-02-14,忠县,0,2,0,19,9,0
4928,2020-02-14,周口,1,0,0,70,1,0
4929,2020-02-14,珠海,4,7,0,95,34,0
4930,2020-02-14,株洲,1,2,0,78,23,0
4931,2020-02-14,驻马店,1,0,0,138,20,0
4932,2020-02-14,淄博,2,3,0,28,4,0
4933,2020-02-14,遵义,3,2,0,31,3,0
4934,2020-02-15,安庆,0,1,0,82,33,0
4935,2020-02-15,安阳,0,1,0,51,13,0
4936,2020-02-15,白银,0,1,0,4,1,0
4937,2020-02-15,蚌埠,4,2,0,157,9,5
4938,2020-02-15,宝坻区,2,2,0,48,9,2
4939,2020-02-15,宝山区,1,3,0,21,5,0
4940,2020-02-15,保定,0,2,0,32,19,0
4941,2020-02-15,保山,0,2,0,9,2,0
4942,2020-02-15,北京-待明确,0,8,0,0,105,4
4943,2020-02-15,毕节,0,1,0,23,6,0
4944,2020-02-15,滨州,0,1,0,14,9,0
4945,2020-02-15,兵团第八师,0,1,0,3,1,1
4946,2020-02-15,亳州,1,6,0,108,25,0
4947,2020-02-15,沧州,1,0,0,47,14,2
4948,2020-02-15,昌平区,1,0,0,25,0,0
4949,2020-02-15,常德,1,1,0,79,28,0
4950,2020-02-15,常州,3,0,0,46,11,0
4951,2020-02-15,潮州,0,1,0,5,1,0
4952,2020-02-15,成都,1,5,2,140,49,3
4953,2020-02-15,赤峰,2,0,0,9,2,0
4954,2020-02-15,大连,0,1,0,18,5,0
4955,2020-02-15,大庆,0,1,0,19,2,1
4956,2020-02-15,大足区,0,1,0,14,2,0
4957,2020-02-15,德州,1,0,0,37,7,1
4958,2020-02-15,垫江县,0,1,0,20,5,0
4959,2020-02-15,定西,0,4,0,9,8,0
4960,2020-02-15,东方,0,1,0,3,2,0
4961,2020-02-15,东莞,8,2,0,89,12,1
4962,2020-02-15,鄂尔多斯,0,1,0,11,3,0
4963,2020-02-15,鄂州,38,23,1,1230,222,34
4964,2020-02-15,恩施州,3,5,0,247,76,4
4965,2020-02-15,防城港,1,0,0,18,1,0
4966,2020-02-15,房山区,1,0,0,15,0,0
4967,2020-02-15,丰都县,0,1,0,10,3,0
4968,2020-02-15,丰台区,1,0,0,39,0,0
4969,2020-02-15,奉节县,0,1,0,20,5,0
4970,2020-02-15,佛山,0,1,0,84,23,0
4971,2020-02-15,福州,2,2,0,68,20,0
4972,2020-02-15,抚州,0,3,0,72,20,0
4973,2020-02-15,阜阳,2,4,0,152,32,0
4974,2020-02-15,甘孜,6,0,0,50,3,0
4975,2020-02-15,赣州,0,3,0,76,17,1
4976,2020-02-15,广安,0,2,0,30,10,0
4977,2020-02-15,广州,3,15,0,338,121,0
4978,2020-02-15,贵阳,0,2,0,34,6,0
4979,2020-02-15,桂林,0,5,0,31,10,0
4980,2020-02-15,哈尔滨,15,11,0,182,30,3
4981,2020-02-15,海淀区,1,0,0,60,0,0
4982,2020-02-15,汉中,4,0,0,25,1,0
4983,2020-02-15,杭州,0,2,0,166,75,0
4984,2020-02-15,合川区,0,1,0,23,6,0
4985,2020-02-15,合肥,1,5,0,169,43,1
4986,2020-02-15,河东区,0,2,0,14,7,1
4987,2020-02-15,菏泽,0,2,0,18,11,0
4988,2020-02-15,黑河,1,0,0,14,0,0
4989,2020-02-15,衡阳,0,2,0,47,28,0
4990,2020-02-15,虹口区,0,1,0,7,3,0
4991,2020-02-15,葫芦岛,1,0,0,12,0,1
4992,2020-02-15,怀化,0,2,0,40,30,0
4993,2020-02-15,淮安,3,2,0,63,13,0
4994,2020-02-15,淮北,0,4,0,26,10,0
4995,2020-02-15,淮南,1,1,0,24,7,0
4996,2020-02-15,黄冈,6,105,7,2823,718,75
4997,2020-02-15,黄浦区,0,1,0,6,2,0
4998,2020-02-15,黄石,3,22,1,983,192,14
4999,2020-02-15,惠州,0,8,0,58,26,0
5000,2020-02-15,鸡西,1,0,0,46,1,0
5001,2020-02-15,吉安,1,2,0,21,8,0
5002,2020-02-15,济宁,2,3,0,51,18,0
5003,2020-02-15,佳木斯,0,2,0,15,9,0
5004,2020-02-15,嘉定区,0,1,0,9,2,0
5005,2020-02-15,嘉兴,0,1,0,43,11,0
5006,2020-02-15,江北区,1,0,0,27,3,0
5007,2020-02-15,江门,1,0,0,23,3,0
5008,2020-02-15,锦州,0,1,0,12,7,0
5009,2020-02-15,晋城,1,0,0,9,2,0
5010,2020-02-15,晋中,0,1,0,35,12,0
5011,2020-02-15,荆门,3,5,2,904,117,30
5012,2020-02-15,荆州,12,71,4,1490,263,36
5013,2020-02-15,静安区,0,2,0,16,7,0
5014,2020-02-15,九江,2,4,0,117,22,0
5015,2020-02-15,九龙坡区,0,4,0,20,7,1
5016,2020-02-15,开封,1,0,0,26,0,0
5017,2020-02-15,昆明,1,0,0,49,8,0
5018,2020-02-15,廊坊,1,2,0,30,14,0
5019,2020-02-15,丽江,0,3,0,7,5,0
5020,2020-02-15,连云港,2,2,0,48,12,0
5021,2020-02-15,凉山,2,1,0,13,5,0
5022,2020-02-15,梁平区,0,2,0,4,4,0
5023,2020-02-15,两江新区,0,3,0,17,7,0
5024,2020-02-15,辽阳,0,1,0,3,2,0
5025,2020-02-15,聊城,0,7,0,38,10,0
5026,2020-02-15,临沧,0,1,0,1,1,0
5027,2020-02-15,临沂,0,4,0,47,29,0
5028,2020-02-15,柳州,0,1,0,24,8,0
5029,2020-02-15,六安,2,7,0,65,15,0
5030,2020-02-15,娄底,0,5,0,75,34,0
5031,2020-02-15,洛阳,0,2,0,31,10,0
5032,2020-02-15,漯河,0,3,0,34,12,0
5033,2020-02-15,吕梁,0,1,0,6,6,0
5034,2020-02-15,马鞍山,1,1,0,36,10,0
5035,2020-02-15,梅州,1,0,0,16,7,0
5036,2020-02-15,绵阳,0,1,0,22,6,0
5037,2020-02-15,闵行区,0,2,0,18,7,0
5038,2020-02-15,南昌,5,3,0,228,76,0
5039,2020-02-15,南充,0,2,0,35,9,0
5040,2020-02-15,南京,1,2,0,92,29,0
5041,2020-02-15,南宁,1,0,0,50,11,0
5042,2020-02-15,南平,0,1,0,20,5,0
5043,2020-02-15,南通,0,2,0,40,15,0
5044,2020-02-15,南阳,1,0,0,151,2,2
5045,2020-02-15,宁波,1,7,0,155,53,0
5046,2020-02-15,攀枝花,0,1,0,13,10,0
5047,2020-02-15,平顶山,0,1,0,58,20,1
5048,2020-02-15,莆田,0,5,0,55,17,0
5049,2020-02-15,濮阳,0,1,0,17,2,0
5050,2020-02-15,浦东新区,1,4,0,57,27,0
5051,2020-02-15,普洱,0,1,0,4,1,0
5052,2020-02-15,普陀区,0,1,0,11,2,0
5053,2020-02-15,七台河,0,3,0,16,4,0
5054,2020-02-15,齐齐哈尔,2,0,0,38,8,1
5055,2020-02-15,綦江区,1,2,0,23,5,0
5056,2020-02-15,潜江,50,0,1,166,12,6
5057,2020-02-15,秦皇岛,0,1,0,10,3,0
5058,2020-02-15,青岛,1,3,0,57,22,1
5059,2020-02-15,青浦区,0,1,0,5,4,0
5060,2020-02-15,衢州,0,1,0,14,9,0
5061,2020-02-15,日照,1,1,0,16,3,0
5062,2020-02-15,厦门,0,2,0,34,6,0
5063,2020-02-15,汕头,0,2,0,25,11,0
5064,2020-02-15,商洛,0,2,0,7,3,0
5065,2020-02-15,商丘,1,0,0,91,11,0
5066,2020-02-15,上饶,0,11,0,123,31,0
5067,2020-02-15,韶关,0,1,0,10,4,0
5068,2020-02-15,邵阳,1,9,0,101,59,1
5069,2020-02-15,深圳,8,11,0,414,115,0
5070,2020-02-15,十堰,5,16,0,602,116,2
5071,2020-02-15,石家庄,1,0,0,28,7,0
5072,2020-02-15,双鸭山,1,0,0,49,1,2
5073,2020-02-15,四平,0,2,0,20,6,1
5074,2020-02-15,松江区,0,1,0,14,2,0
5075,2020-02-15,苏州,0,9,0,86,26,0
5076,2020-02-15,绥化,0,5,0,46,12,4
5077,2020-02-15,随州,22,17,3,1254,113,22
5078,2020-02-15,遂宁,2,0,0,12,4,0
5079,2020-02-15,台湾,0,1,0,18,2,0
5080,2020-02-15,台州,1,7,0,146,60,0
5081,2020-02-15,太原,0,3,0,19,6,0
5082,2020-02-15,泰安,0,1,0,32,5,0
5083,2020-02-15,唐山,5,5,0,51,9,0
5084,2020-02-15,天门,25,6,0,447,27,10
5085,2020-02-15,通州区,1,0,0,18,0,0
5086,2020-02-15,铜梁区,0,1,0,9,2,0
5087,2020-02-15,铜仁,0,1,0,10,7,0
5088,2020-02-15,潼南区,1,0,0,18,2,0
5089,2020-02-15,吐鲁番,1,0,0,3,1,0
5090,2020-02-15,外地来沪,0,13,0,110,48,1
5091,2020-02-15,外地来津,0,1,0,6,2,0
5092,2020-02-15,万州区,1,7,0,105,34,3
5093,2020-02-15,潍坊,1,2,0,43,9,0
5094,2020-02-15,渭南,0,2,0,16,2,0
5095,2020-02-15,温州,3,10,0,502,169,0
5096,2020-02-15,乌鲁木齐,0,1,0,23,3,0
5097,2020-02-15,巫溪县,0,1,0,13,8,0
5098,2020-02-15,无锡,1,3,0,53,18,0
5099,2020-02-15,芜湖,0,3,0,31,11,0
5100,2020-02-15,武汉,1548,413,110,39462,3151,1233
5101,2020-02-15,武隆区,0,1,0,1,1,0
5102,2020-02-15,西安,0,7,0,114,30,0
5103,2020-02-15,西城区,1,0,0,46,0,0
5104,2020-02-15,西宁,0,2,0,15,11,0
5105,2020-02-15,仙桃,9,24,0,523,87,17
5106,2020-02-15,咸宁,12,25,0,816,152,8
5107,2020-02-15,襄阳,16,29,1,1144,113,19
5108,2020-02-15,孝感,87,40,3,3201,353,65
5109,2020-02-15,新乡,1,2,0,56,12,2
5110,2020-02-15,新余,2,3,0,129,37,0
5111,2020-02-15,信阳,9,4,0,261,51,1
5112,2020-02-15,邢台,0,2,0,22,10,1
5113,2020-02-15,宿迁,1,1,0,13,7,0
5114,2020-02-15,徐州,1,3,0,78,23,0
5115,2020-02-15,许昌,1,2,0,38,8,0
5116,2020-02-15,烟台,0,1,0,46,13,0
5117,2020-02-15,盐城,0,3,0,27,9,0
5118,2020-02-15,扬州,1,1,0,22,7,0
5119,2020-02-15,阳江,0,2,0,13,7,0
5120,2020-02-15,阳泉,1,0,0,4,0,0
5121,2020-02-15,杨浦区,0,1,0,9,2,0
5122,2020-02-15,伊犁州,0,3,0,16,4,0
5123,2020-02-15,宜昌,0,48,6,895,140,21
5124,2020-02-15,宜春,2,0,0,104,20,0
5125,2020-02-15,益阳,0,1,0,59,25,0
5126,2020-02-15,银川,0,5,0,33,20,0
5127,2020-02-15,永州,0,4,0,43,27,0
5128,2020-02-15,渝中区,0,2,0,20,7,0
5129,2020-02-15,岳阳,1,3,0,154,51,1
5130,2020-02-15,云阳县,0,3,0,23,16,0
5131,2020-02-15,运城,0,3,0,19,13,0
5132,2020-02-15,张家界,0,1,0,5,4,0
5133,2020-02-15,张家口,1,2,0,34,9,0
5134,2020-02-15,漳州,0,1,0,20,6,0
5135,2020-02-15,长春,1,1,0,45,14,0
5136,2020-02-15,长宁区,0,3,0,13,6,0
5137,2020-02-15,长沙,0,7,1,241,73,1
5138,2020-02-15,长寿区,2,1,0,20,9,0
5139,2020-02-15,肇庆,0,1,0,17,8,1
5140,2020-02-15,镇江,0,2,0,12,4,0
5141,2020-02-15,郑州,4,0,0,148,46,1
5142,2020-02-15,中山,0,3,0,65,33,0
5143,2020-02-15,中卫,0,1,0,3,3,0
5144,2020-02-15,忠县,1,0,0,20,9,0
5145,2020-02-15,周口,1,0,0,71,1,0
5146,2020-02-15,珠海,1,3,0,96,37,0
5147,2020-02-15,株洲,0,6,0,78,29,0
5148,2020-02-15,淄博,1,0,0,29,4,0
5149,2020-02-15,遵义,1,0,0,32,3,0
5150,2020-02-16,安康,1,2,0,25,7,0
5151,2020-02-16,安庆,1,1,0,83,34,0
5152,2020-02-16,安顺,0,1,0,4,1,0
5153,2020-02-16,安阳,0,1,0,51,14,0
5154,2020-02-16,澳门,0,2,0,10,5,0
5155,2020-02-16,巴中,0,2,0,24,3,0
5156,2020-02-16,蚌埠,1,4,0,158,13,5
5157,2020-02-16,宝坻区,1,2,0,49,11,2
5158,2020-02-16,宝鸡,0,1,0,13,8,0
5159,2020-02-16,宝山区,0,1,0,21,6,0
5160,2020-02-16,保定,0,2,0,32,21,0
5161,2020-02-16,保亭,0,1,0,3,1,0
5162,2020-02-16,北海,0,2,0,43,9,1
5163,2020-02-16,北京-待明确,0,9,0,0,114,4
5164,2020-02-16,毕节,0,1,0,23,7,0
5165,2020-02-16,璧山区,1,1,0,9,5,0
5166,2020-02-16,滨海新区,0,1,0,3,1,0
5167,2020-02-16,滨州,1,0,0,15,9,0
5168,2020-02-16,兵团第十二师,2,0,0,3,0,0
5169,2020-02-16,亳州,0,10,0,108,35,0
5170,2020-02-16,沧州,0,4,1,47,18,3
5171,2020-02-16,常德,0,3,0,79,31,0
5172,2020-02-16,常州,3,9,0,49,20,0
5173,2020-02-16,朝阳市,0,1,0,6,3,0
5174,2020-02-16,成都,0,4,0,140,53,3
5175,2020-02-16,承德,0,2,0,7,4,0
5176,2020-02-16,池州,0,2,0,17,6,0
5177,2020-02-16,崇明区,1,0,0,4,0,0
5178,2020-02-16,达州,2,1,0,38,6,0
5179,2020-02-16,大渡口区,0,1,0,7,5,0
5180,2020-02-16,大庆,1,1,0,20,3,1
5181,2020-02-16,大兴安岭,0,1,0,2,1,0
5182,2020-02-16,大足区,0,1,0,14,3,0
5183,2020-02-16,儋州,0,5,0,15,7,0
5184,2020-02-16,垫江县,0,1,0,20,6,0
5185,2020-02-16,定安,0,1,0,3,2,1
5186,2020-02-16,东莞,0,3,0,89,15,1
5187,2020-02-16,鄂州,44,22,1,1274,244,35
5188,2020-02-16,恩施州,2,5,0,249,81,4
5189,2020-02-16,房山区,1,0,0,16,0,0
5190,2020-02-16,奉节县,0,1,0,20,6,0
5191,2020-02-16,福州,1,3,0,69,23,0
5192,2020-02-16,抚州,0,2,0,72,22,0
5193,2020-02-16,阜新,0,3,0,8,3,0
5194,2020-02-16,阜阳,1,5,0,153,37,0
5195,2020-02-16,甘南,0,2,0,8,4,0
5196,2020-02-16,甘孜,7,0,0,57,3,0
5197,2020-02-16,赣江新区,1,0,0,1,0,0
5198,2020-02-16,赣州,0,1,0,76,18,1
5199,2020-02-16,广元,0,1,0,6,3,0
5200,2020-02-16,广州,1,10,0,339,131,0
5201,2020-02-16,贵阳,2,4,0,36,10,0
5202,2020-02-16,哈尔滨,6,2,0,188,32,3
5203,2020-02-16,海口,0,3,0,33,11,0
5204,2020-02-16,邯郸,0,1,0,31,10,0
5205,2020-02-16,杭州,2,6,0,168,81,0
5206,2020-02-16,合肥,2,6,0,171,49,1
5207,2020-02-16,和平区,0,2,0,6,4,0
5208,2020-02-16,河东区,1,0,0,15,7,1
5209,2020-02-16,河源,1,0,0,4,0,0
5210,2020-02-16,菏泽,0,2,0,18,13,0
5211,2020-02-16,鹤壁,0,1,0,19,4,0
5212,2020-02-16,衡阳,1,0,0,48,28,0
5213,2020-02-16,虹口区,0,1,0,7,4,0
5214,2020-02-16,怀化,0,2,0,40,32,0
5215,2020-02-16,淮安,2,8,0,65,21,0
5216,2020-02-16,淮北,1,0,0,27,10,0
5217,2020-02-16,淮南,1,1,0,25,8,0
5218,2020-02-16,黄冈,5,122,3,2828,840,78
5219,2020-02-16,黄石,0,14,1,983,206,15
5220,2020-02-16,鸡西,0,1,0,46,2,0
5221,2020-02-16,吉安,0,1,0,21,9,0
5222,2020-02-16,济宁,1,0,0,52,18,0
5223,2020-02-16,济源,1,0,0,5,0,0
5224,2020-02-16,佳木斯,0,2,0,15,11,0
5225,2020-02-16,江北区,1,0,0,28,3,0
5226,2020-02-16,焦作,2,0,0,32,3,0
5227,2020-02-16,津南区,0,1,0,1,1,0
5228,2020-02-16,晋中,1,1,0,36,13,0
5229,2020-02-16,荆门,4,15,3,908,132,33
5230,2020-02-16,荆州,11,42,1,1501,305,37
5231,2020-02-16,景德镇,1,2,0,6,3,0
5232,2020-02-16,九龙坡区,0,1,0,20,8,1
5233,2020-02-16,开州区,0,1,0,20,13,1
5234,2020-02-16,昆明,2,0,0,51,8,0
5235,2020-02-16,兰州,0,3,0,35,20,2
5236,2020-02-16,丽水,0,1,0,17,11,0
5237,2020-02-16,连云港,0,1,0,48,13,0
5238,2020-02-16,聊城,0,1,0,38,11,0
5239,2020-02-16,临沂,0,3,0,47,32,0
5240,2020-02-16,六安,3,1,0,68,16,0
5241,2020-02-16,娄底,1,1,0,76,35,0
5242,2020-02-16,泸州,0,1,0,19,3,0
5243,2020-02-16,洛阳,0,1,0,31,11,0
5244,2020-02-16,茂名,1,0,0,14,3,0
5245,2020-02-16,闵行区,0,1,0,18,8,0
5246,2020-02-16,牡丹江,0,1,0,12,1,0
5247,2020-02-16,南岸区,0,1,0,15,3,0
5248,2020-02-16,南昌,1,14,0,229,90,0
5249,2020-02-16,南京,0,3,0,92,32,0
5250,2020-02-16,南开区,1,0,0,7,1,0
5251,2020-02-16,南宁,1,3,0,51,14,0
5252,2020-02-16,南平,0,2,0,20,7,0
5253,2020-02-16,南通,0,1,0,40,16,0
5254,2020-02-16,南阳,3,0,0,154,2,2
5255,2020-02-16,宁波,1,9,0,156,62,0
5256,2020-02-16,盘锦,0,2,0,11,2,0
5257,2020-02-16,平顶山,0,4,0,58,24,1
5258,2020-02-16,萍乡,1,1,0,33,5,0
5259,2020-02-16,浦东新区,2,4,0,59,31,0
5260,2020-02-16,普陀区,0,1,0,11,3,0
5261,2020-02-16,齐齐哈尔,4,2,0,42,10,1
5262,2020-02-16,綦江区,0,1,0,23,6,0
5263,2020-02-16,潜江,16,6,0,182,18,6
5264,2020-02-16,黔东南州,0,1,0,10,4,0
5265,2020-02-16,黔南州,0,1,0,17,6,0
5266,2020-02-16,青岛,0,4,0,57,26,1
5267,2020-02-16,青浦区,0,1,0,5,5,0
5268,2020-02-16,琼海,0,2,0,6,3,1
5269,2020-02-16,荣昌区,0,3,0,9,3,0
5270,2020-02-16,三明,1,0,0,14,3,0
5271,2020-02-16,沙坪坝区,0,1,0,8,1,0
5272,2020-02-16,厦门,1,0,0,35,6,0
5273,2020-02-16,汕头,0,2,0,25,13,0
5274,2020-02-16,上饶,0,4,0,123,35,0
5275,2020-02-16,邵阳,0,5,0,101,64,1
5276,2020-02-16,绍兴,0,1,0,42,18,0
5277,2020-02-16,深圳,1,16,2,415,131,2
5278,2020-02-16,沈阳,0,2,0,28,11,0
5279,2020-02-16,十堰,10,10,0,612,126,2
5280,2020-02-16,双鸭山,1,0,0,50,1,2
5281,2020-02-16,绥化,0,1,0,46,13,4
5282,2020-02-16,随州,13,27,2,1267,140,24
5283,2020-02-16,遂宁,5,0,0,17,4,0
5284,2020-02-16,台湾,2,0,1,20,2,1
5285,2020-02-16,台州,0,3,0,146,63,0
5286,2020-02-16,泰州,0,4,0,37,20,0
5287,2020-02-16,天门,38,12,0,485,39,10
5288,2020-02-16,铁岭,0,1,0,7,2,0
5289,2020-02-16,铜梁区,0,1,0,9,3,0
5290,2020-02-16,外地来沪,0,5,0,110,53,1
5291,2020-02-16,外地来津,0,1,0,6,3,0
5292,2020-02-16,万宁,0,1,0,13,4,0
5293,2020-02-16,万州区,3,1,0,108,35,3
5294,2020-02-16,潍坊,1,1,0,44,10,0
5295,2020-02-16,渭南,0,1,0,16,3,0
5296,2020-02-16,温州,1,13,0,503,182,0
5297,2020-02-16,乌兰察布,0,1,0,3,1,0
5298,2020-02-16,乌鲁木齐,0,1,0,23,4,0
5299,2020-02-16,无锡,2,1,0,55,19,0
5300,2020-02-16,芜湖,0,2,0,31,13,0
5301,2020-02-16,武汉,1690,543,76,41152,3694,1309
5302,2020-02-16,西安,3,5,0,117,35,0
5303,2020-02-16,西青区,0,1,0,4,3,0
5304,2020-02-16,锡林郭勒,2,0,0,8,1,0
5305,2020-02-16,仙桃,8,20,2,531,107,19
5306,2020-02-16,咸宁,9,29,2,825,181,10
5307,2020-02-16,咸阳,0,1,0,18,6,0
5308,2020-02-16,香港,1,1,0,57,2,1
5309,2020-02-16,湘潭,0,1,0,35,15,0
5310,2020-02-16,襄阳,11,37,1,1155,150,20
5311,2020-02-16,孝感,78,96,5,3279,449,70
5312,2020-02-16,忻州,0,1,0,7,1,0
5313,2020-02-16,新乡,1,9,0,57,21,2
5314,2020-02-16,新余,0,7,0,129,44,0
5315,2020-02-16,信阳,1,10,0,262,61,1
5316,2020-02-16,邢台,1,0,0,23,10,1
5317,2020-02-16,宿州,1,2,0,40,13,0
5318,2020-02-16,徐州,1,5,0,79,28,0
5319,2020-02-16,许昌,0,1,0,38,9,0
5320,2020-02-16,烟台,1,0,0,47,13,0
5321,2020-02-16,盐城,0,3,0,27,12,0
5322,2020-02-16,扬州,1,1,0,23,8,0
5323,2020-02-16,阳泉,0,1,0,4,1,0
5324,2020-02-16,杨浦区,0,1,0,9,3,0
5325,2020-02-16,伊犁州,2,0,0,18,4,0
5326,2020-02-16,宜昌,0,16,4,895,156,25
5327,2020-02-16,宜春,2,4,0,106,24,0
5328,2020-02-16,益阳,0,2,0,59,27,0
5329,2020-02-16,永州,0,1,0,43,28,0
5330,2020-02-16,渝北区,0,2,0,15,7,0
5331,2020-02-16,渝中区,0,5,0,20,12,0
5332,2020-02-16,岳阳,0,3,0,154,54,1
5333,2020-02-16,云阳县,1,0,0,24,16,0
5334,2020-02-16,漳州,0,2,0,20,8,0
5335,2020-02-16,长春,0,2,0,45,16,0
5336,2020-02-16,长宁区,0,1,0,13,7,0
5337,2020-02-16,长沙,0,15,0,241,88,1
5338,2020-02-16,长寿区,1,0,0,21,9,0
5339,2020-02-16,长治,0,1,0,8,1,0
5340,2020-02-16,郑州,3,0,0,151,46,1
5341,2020-02-16,中山,1,1,0,66,34,0
5342,2020-02-16,忠县,0,1,0,20,10,0
5343,2020-02-16,周口,4,0,0,75,1,0
5344,2020-02-16,珠海,1,4,0,97,41,0
5345,2020-02-16,株洲,0,4,0,78,33,0
5346,2020-02-16,遵义,0,2,0,32,5,0
5347,2020-02-17,阿坝州,0,1,0,1,1,0
5348,2020-02-17,安阳,1,4,0,52,18,0
5349,2020-02-17,巴南区,0,1,0,6,2,0
5350,2020-02-17,蚌埠,0,8,0,158,21,5
5351,2020-02-17,宝坻区,1,1,0,50,12,2
5352,2020-02-17,宝鸡,0,1,0,13,9,0
5353,2020-02-17,宝山区,0,1,0,21,7,0
5354,2020-02-17,保定,0,5,0,32,26,0
5355,2020-02-17,北海,1,1,0,44,10,1
5356,2020-02-17,北京-待明确,0,8,0,0,122,4
5357,2020-02-17,毕节,0,3,0,23,10,0
5358,2020-02-17,璧山区,0,1,0,9,6,0
5359,2020-02-17,滨州,0,1,0,15,10,0
5360,2020-02-17,兵团第八师,1,0,0,4,1,1
5361,2020-02-17,沧州,1,0,0,48,18,3
5362,2020-02-17,昌江,0,1,0,7,1,0
5363,2020-02-17,昌平区,4,0,0,29,0,0
5364,2020-02-17,常德,0,3,0,79,34,0
5365,2020-02-17,常州,1,0,0,50,20,0
5366,2020-02-17,潮州,0,1,0,5,2,0
5367,2020-02-17,郴州,0,4,0,39,26,0
5368,2020-02-17,成都,0,3,0,140,56,3
5369,2020-02-17,达州,1,2,0,39,8,0
5370,2020-02-17,大庆,0,1,0,20,4,1
5371,2020-02-17,大同,0,1,0,12,5,0
5372,2020-02-17,大足区,0,2,0,14,5,0
5373,2020-02-17,儋州,0,1,0,15,8,0
5374,2020-02-17,德阳,0,1,0,17,1,0
5375,2020-02-17,德州,0,2,0,37,9,1
5376,2020-02-17,东莞,2,4,0,91,19,1
5377,2020-02-17,鄂州,65,21,1,1339,265,36
5378,2020-02-17,恩施州,0,9,0,249,90,4
5379,2020-02-17,丰台区,1,0,0,40,0,0
5380,2020-02-17,涪陵区,0,1,0,3,2,0
5381,2020-02-17,福州,2,3,0,71,26,0
5382,2020-02-17,抚州,0,6,0,72,28,0
5383,2020-02-17,阜阳,1,4,0,154,41,0
5384,2020-02-17,甘孜,5,3,0,62,6,0
5385,2020-02-17,赣州,0,2,0,76,20,1
5386,2020-02-17,广安,0,4,0,30,14,0
5387,2020-02-17,广州,0,11,0,339,142,0
5388,2020-02-17,贵港,0,1,0,8,3,0
5389,2020-02-17,贵阳,0,3,0,36,13,0
5390,2020-02-17,桂林,0,2,0,31,12,0
5391,2020-02-17,哈尔滨,2,0,0,190,32,3
