城市,日期,新增确诊,新增治愈,新增死亡
仙桃,2020-02-02,29,0,0
仙桃,2020-02-03,19,0,0
仙桃,2020-02-04,37,0,1
仙桃,2020-02-05,40,0,1
仙桃,2020-02-06,42,11,0
仙桃,2020-02-07,52,3,0
仙桃,2020-02-08,20,2,0
仙桃,2020-02-09,37,0,2
仙桃,2020-02-10,22,25,4
仙桃,2020-02-11,22,2,2
仙桃,2020-02-12,20,5,3
仙桃,2020-02-13,20,10,1
仙桃,2020-02-14,14,5,0
仙桃,2020-02-15,9,24,0
仙桃,2020-02-16,8,20,2
仙桃,2020-02-17,13,14,0
仙桃,2020-02-18,18,28,0
仙桃,2020-02-19,5,35,0
仙桃,2020-02-20,1,26,0
仙桃,2020-02-21,3,21,0
仙桃,2020-02-22,0,17,0
仙桃,2020-02-23,2,20,0
仙桃,2020-02-24,2,48,0
仙桃,2020-02-25,0,21,0
仙桃,2020-02-26,0,19,0
仙桃,2020-02-27,0,32,0
仙桃,2020-02-28,0,20,0
仙桃,2020-02-29,0,30,0
仙桃,2020-03-01,0,23,0
仙桃,2020-03-02,0,6,1
仙桃,2020-03-03,0,10,0
仙桃,2020-03-04,0,4,0
仙桃,2020-03-05,0,9,0
仙桃,2020-03-06,0,7,1
仙桃,2020-03-07,0,4,0
仙桃,2020-03-08,0,5,0
仙桃,2020-03-09,0,12,1
仙桃,2020-03-10,0,2,0
仙桃,2020-03-14,0,6,0
仙桃,2020-03-15,0,3,0
仙桃,2020-03-16,0,2,0
仙桃,2020-03-17,0,4,0
仙桃,2020-03-18,0,3,0
仙桃,2020-03-19,0,4,0
仙桃,2020-03-20,0,4,0
仙桃,2020-03-21,0,1,0
仙桃,2020-03-24,0,4,0
仙桃,2020-03-27,0,1,0
仙桃,2020-04-10,0,1,0
伊春,2020-02-14,1,0,0
伊春,2020-02-27,0,1,0
伊犁州,2020-01-25,1,0,0
伊犁州,2020-01-27,1,0,0
伊犁州,2020-01-28,2,0,0
伊犁州,2020-01-30,1,0,0
伊犁州,2020-02-02,1,0,0
伊犁州,2020-02-03,1,0,0
伊犁州,2020-02-04,2,0,0
伊犁州,2020-02-08,1,0,0
伊犁州,2020-02-11,2,0,0
伊犁州,2020-02-12,2,0,0
伊犁州,2020-02-13,0,1,0
伊犁州,2020-02-14,2,0,0
伊犁州,2020-02-15,0,3,0
伊犁州,2020-02-16,2,0,0
伊犁州,2020-02-19,0,2,0
伊犁州,2020-02-26,0,2,0
伊犁州,2020-02-27,0,2,0
伊犁州,2020-02-28,0,2,0
伊犁州,2020-02-29,0,6,0
佛山,2020-01-21,1,0,0
佛山,2020-01-23,5,0,0
佛山,2020-01-24,3,0,0
佛山,2020-01-25,1,0,0
佛山,2020-01-26,4,0,0
佛山,2020-01-27,4,0,0
佛山,2020-01-29,7,0,0
佛山,2020-01-30,7,0,0
佛山,2020-01-31,6,1,0
佛山,2020-02-01,1,0,0
佛山,2020-02-02,4,0,0
佛山,2020-02-03,3,0,0
佛山,2020-02-04,3,0,0
佛山,2020-02-05,1,0,0
佛山,2020-02-06,7,3,0
佛山,2020-02-07,3,0,0
佛山,2020-02-08,5,0,0
佛山,2020-02-09,3,0,0
佛山,2020-02-10,2,0,0
佛山,2020-02-11,8,11,0
佛山,2020-02-12,3,2,0
佛山,2020-02-13,1,1,0
佛山,2020-02-14,2,4,0
佛山,2020-02-15,0,1,0
佛山,2020-02-18,0,4,0
佛山,2020-02-19,0,6,0
佛山,2020-02-22,0,1,0
佛山,2020-02-23,0,2,0
佛山,2020-03-03,0,30,0
佛山,2020-03-04,0,3,0
佛山,2020-03-05,0,1,0
佛山,2020-03-06,0,2,0
佛山,2020-03-07,0,3,0
佛山,2020-03-08,0,2,0
佛山,2020-03-12,0,1,0
佛山,2020-03-13,0,1,0
佛山,2020-03-14,0,1,0
佛山,2020-03-23,1,0,0
佛山,2020-04-13,1,0,0
佛山,2020-04-15,1,0,0
佛山,2020-04-20,1,0,0
佛山,2020-04-22,1,0,0
佳木斯,2020-01-26,1,0,0
佳木斯,2020-01-28,4,0,0
佳木斯,2020-01-30,3,0,0
佳木斯,2020-01-31,3,0,0
佳木斯,2020-02-05,1,0,0
佳木斯,2020-02-06,1,1,0
佳木斯,2020-02-09,1,0,0
佳木斯,2020-02-10,1,4,0
佳木斯,2020-02-14,0,2,0
佳木斯,2020-02-15,0,2,0
佳木斯,2020-02-16,0,2,0
佳木斯,2020-02-18,0,1,0
佳木斯,2020-02-19,0,2,0
佳木斯,2020-02-21,0,1,0
保亭,2020-02-04,2,0,0
保亭,2020-02-08,1,0,0
保亭,2020-02-16,0,1,0
保亭,2020-02-29,0,2,0
保定,2020-01-24,1,0,0
保定,2020-01-25,2,0,0
保定,2020-01-28,3,0,0
保定,2020-01-29,1,0,0
保定,2020-01-30,4,0,0
保定,2020-02-01,2,2,0
保定,2020-02-04,4,0,0
保定,2020-02-05,0,2,0
保定,2020-02-06,1,0,0
保定,2020-02-07,0,4,0
保定,2020-02-08,3,0,0
保定,2020-02-09,5,0,0
保定,2020-02-10,4,1,0
保定,2020-02-11,1,0,0
保定,2020-02-12,0,2,0
保定,2020-02-14,1,6,0
保定,2020-02-15,0,2,0
保定,2020-02-16,0,2,0
保定,2020-02-17,0,5,0
保定,2020-02-18,0,1,0
保定,2020-02-21,0,2,0
保定,2020-02-24,0,3,0
保定,2020-06-15,4,0,0
保定,2020-06-16,1,0,0
保定,2020-06-17,2,0,0
保定,2020-06-18,2,0,0
保定,2020-06-19,1,0,0
保定,2020-06-20,1,0,0
保定,2020-06-21,1,0,0
保定,2020-06-24,1,0,0
保定,2020-06-25,0,1,0
保定,2020-06-26,3,2,0
保定,2020-06-27,0,3,0
保定,2020-06-28,0,5,0
保定,2020-06-29,0,3,0
保定,2020-06-30,0,2,0
保山,2020-01-26,2,0,0
保山,2020-01-27,2,0,0
保山,2020-01-29,1,0,0
保山,2020-01-30,1,0,0
保山,2020-01-31,1,0,0
保山,2020-02-01,1,0,0
保山,2020-02-06,1,0,0
保山,2020-02-15,0,2,0
保山,2020-02-19,0,1,0
保山,2020-02-21,0,1,0
保山,2020-02-22,0,1,0
保山,2020-02-25,0,2,0
保山,2020-02-26,0,1,0
保山,2020-03-03,0,1,0
信阳,2020-01-23,1,0,0
信阳,2020-01-24,5,0,0
信阳,2020-01-25,16,0,0
信阳,2020-01-26,1,0,0
信阳,2020-01-27,6,0,0
信阳,2020-01-28,3,0,0
信阳,2020-01-29,10,0,0
信阳,2020-01-30,7,0,0
信阳,2020-01-31,21,0,0
信阳,2020-02-01,18,0,0
信阳,2020-02-02,11,4,0
信阳,2020-02-03,13,0,0
信阳,2020-02-04,26,1,0
信阳,2020-02-05,26,0,0
信阳,2020-02-06,12,0,0
信阳,2020-02-07,16,0,0
信阳,2020-02-08,13,4,0
信阳,2020-02-09,15,0,0
信阳,2020-02-10,8,6,0
信阳,2020-02-11,3,4,0
信阳,2020-02-12,9,11,0
信阳,2020-02-13,3,11,1
信阳,2020-02-14,9,6,0
信阳,2020-02-15,9,4,0
信阳,2020-02-16,1,10,0
信阳,2020-02-17,4,26,0
信阳,2020-02-18,2,12,0
信阳,2020-02-19,1,32,0
信阳,2020-02-20,1,16,0
信阳,2020-02-21,3,5,0
信阳,2020-02-22,1,10,0
信阳,2020-02-23,0,7,0
信阳,2020-02-24,0,17,0
信阳,2020-02-25,0,11,0
信阳,2020-02-26,0,8,0
信阳,2020-02-27,0,12,0
信阳,2020-02-28,0,19,0
信阳,2020-02-29,0,3,0
信阳,2020-03-01,0,1,0
信阳,2020-03-02,0,5,0
儋州,2020-01-24,3,0,0
儋州,2020-01-26,1,0,0
儋州,2020-01-27,1,0,0
儋州,2020-01-31,1,0,0
儋州,2020-02-02,1,0,0
儋州,2020-02-03,1,0,0
儋州,2020-02-05,2,0,0
儋州,2020-02-06,1,0,0
儋州,2020-02-08,0,1,0
儋州,2020-02-12,4,1,0
儋州,2020-02-16,0,5,0
儋州,2020-02-17,0,1,0
儋州,2020-02-18,0,1,0
儋州,2020-02-19,0,2,0
儋州,2020-02-22,0,1,0
儋州,2020-02-23,0,0,1
儋州,2020-03-11,0,1,0
儋州,2020-03-16,0,1,0
六安,2020-01-22,1,0,0
六安,2020-01-23,1,0,0
六安,2020-01-25,1,0,0
六安,2020-01-27,1,0,0
六安,2020-01-28,2,0,0
六安,2020-01-29,2,0,0
六安,2020-01-30,1,1,0
六安,2020-01-31,4,0,0
六安,2020-02-02,7,0,0
六安,2020-02-03,10,0,0
六安,2020-02-04,4,0,0
六安,2020-02-05,2,0,0
六安,2020-02-06,5,0,0
六安,2020-02-07,10,0,0
六安,2020-02-08,3,1,0
六安,2020-02-09,3,0,0
六安,2020-02-10,2,1,0
六安,2020-02-12,1,0,0
六安,2020-02-13,1,0,0
六安,2020-02-14,2,5,0
六安,2020-02-15,2,7,0
六安,2020-02-16,3,1,0
六安,2020-02-17,0,5,0
六安,2020-02-18,1,2,0
六安,2020-02-19,0,7,0
六安,2020-02-20,0,5,0
六安,2020-02-21,0,4,0
六安,2020-02-22,0,4,0
六安,2020-02-23,0,1,0
六安,2020-02-24,0,1,0
六安,2020-02-25,0,1,0
六安,2020-02-26,0,2,0
六安,2020-02-27,0,5,0
六安,2020-02-28,0,2,0
六安,2020-02-29,0,2,0
六安,2020-03-01,0,1,0
六安,2020-03-02,0,5,0
六安,2020-03-03,0,6,0
六盘水,2020-01-26,1,0,0
六盘水,2020-01-30,3,0,0
六盘水,2020-01-31,4,0,0
六盘水,2020-02-02,1,0,0
六盘水,2020-02-05,0,0,1
六盘水,2020-02-08,1,0,0
六盘水,2020-02-11,0,1,0
六盘水,2020-02-13,0,2,0
六盘水,2020-02-17,0,3,0
六盘水,2020-02-22,0,1,0
六盘水,2020-02-23,0,1,0
六盘水,2020-03-13,0,1,0
兰州,2020-01-22,1,0,0
兰州,2020-01-24,1,0,0
兰州,2020-01-25,2,0,0
兰州,2020-01-26,4,0,0
兰州,2020-01-27,3,0,0
兰州,2020-01-28,2,0,0
兰州,2020-01-30,2,0,0
兰州,2020-01-31,5,0,0
兰州,2020-02-01,3,0,0
兰州,2020-02-02,3,2,0
兰州,2020-02-03,2,0,0
兰州,2020-02-04,2,1,0
兰州,2020-02-06,2,2,0
兰州,2020-02-07,0,0,1
兰州,2020-02-08,1,3,0
兰州,2020-02-09,0,2,1
兰州,2020-02-10,2,4,0
兰州,2020-02-12,0,1,0
兰州,2020-02-13,0,2,0
兰州,2020-02-16,0,3,0
兰州,2020-02-17,1,0,0
兰州,2020-02-18,0,3,0
兰州,2020-02-19,0,1,0
兰州,2020-02-20,0,3,0
兰州,2020-02-21,0,2,0
兰州,2020-02-23,0,2,0
兰州,2020-02-26,0,1,0
兰州,2020-03-02,0,1,0
兰州,2020-03-09,0,1,0
兰州,2020-03-29,1,0,0
兰州,2020-04-05,0,1,0
兴安盟,2020-01-26,1,0,0
兴安盟,2020-02-27,0,1,0
兵团第七师,2020-01-27,1,0,0
兵团第七师,2020-02-13,0,1,0
兵团第九师,2020-01-31,1,0,0
兵团第九师,2020-02-01,3,0,0
兵团第九师,2020-02-21,0,0,1
兵团第九师,2020-02-24,0,1,0
兵团第九师,2020-02-28,0,1,0
兵团第九师,2020-03-08,0,1,0
兵团第八师,2020-01-27,1,0,0
兵团第八师,2020-02-10,1,0,0
兵团第八师,2020-02-12,0,0,1
兵团第八师,2020-02-14,1,0,0
兵团第八师,2020-02-15,0,1,0
兵团第八师,2020-02-17,1,0,0
兵团第八师,2020-02-28,0,1,0
兵团第八师,2020-03-02,0,1,0
兵团第六师,2020-02-03,1,0,0
兵团第六师,2020-02-14,1,0,0
兵团第六师,2020-02-27,0,1,0
兵团第六师,2020-02-28,0,1,0
兵团第十二师,2020-02-07,1,0,0
兵团第十二师,2020-02-16,2,0,0
兵团第十二师,2020-02-24,0,1,0
兵团第十二师,2020-02-27,0,2,0
兵团第四师,2020-02-09,3,0,0
兵团第四师,2020-02-10,4,0,0
兵团第四师,2020-02-11,2,0,0
兵团第四师,2020-02-12,1,0,0
兵团第四师,2020-02-26,0,1,0
兵团第四师,2020-02-27,0,3,1
兵团第四师,2020-02-28,0,2,0
兵团第四师,2020-02-29,0,3,0
内江,2020-01-24,1,0,0
内江,2020-01-27,2,0,0
内江,2020-01-28,1,0,0
内江,2020-01-30,2,0,0
内江,2020-01-31,4,0,0
内江,2020-02-01,1,0,0
内江,2020-02-02,1,0,0
内江,2020-02-03,3,0,0
内江,2020-02-05,1,0,0
内江,2020-02-06,1,0,0
内江,2020-02-07,0,1,0
内江,2020-02-08,0,1,0
内江,2020-02-10,1,0,0
内江,2020-02-11,2,0,0
内江,2020-02-12,1,1,0
内江,2020-02-14,1,2,0
内江,2020-02-17,0,1,0
内江,2020-02-20,0,4,0
内江,2020-02-23,0,1,0
内江,2020-02-24,0,2,0
内江,2020-02-26,0,2,0
内江,2020-02-27,0,3,0
内江,2020-03-04,0,1,0
内江,2020-03-07,0,1,0
内江,2020-03-08,0,1,0
内江,2020-03-11,0,1,0
内蒙古-境外输入,2020-03-24,2,0,0
内蒙古-境外输入,2020-03-25,12,0,0
内蒙古-境外输入,2020-03-26,3,0,0
内蒙古-境外输入,2020-03-27,2,0,0
内蒙古-境外输入,2020-03-28,1,0,0
内蒙古-境外输入,2020-03-29,2,0,0
内蒙古-境外输入,2020-03-30,10,0,0
内蒙古-境外输入,2020-03-31,4,0,0
内蒙古-境外输入,2020-04-01,6,0,0
内蒙古-境外输入,2020-04-05,1,0,0
内蒙古-境外输入,2020-04-06,3,0,0
内蒙古-境外输入,2020-04-07,3,0,0
内蒙古-境外输入,2020-04-08,2,5,0
内蒙古-境外输入,2020-04-09,2,0,0
内蒙古-境外输入,2020-04-10,27,0,0
内蒙古-境外输入,2020-04-11,0,4,0
内蒙古-境外输入,2020-04-12,35,0,0
内蒙古-境外输入,2020-04-13,0,8,0
内蒙古-境外输入,2020-04-14,0,3,0
内蒙古-境外输入,2020-04-15,3,0,0
内蒙古-境外输入,2020-04-16,0,9,0
内蒙古-境外输入,2020-04-17,0,1,0
内蒙古-境外输入,2020-04-20,0,4,0
内蒙古-境外输入,2020-04-24,3,6,0
内蒙古-境外输入,2020-04-25,1,7,0
内蒙古-境外输入,2020-04-26,0,8,0
内蒙古-境外输入,2020-04-27,1,16,0
内蒙古-境外输入,2020-04-28,0,1,0
内蒙古-境外输入,2020-04-29,1,4,0
内蒙古-境外输入,2020-04-30,0,2,0
内蒙古-境外输入,2020-05-01,0,2,0
内蒙古-境外输入,2020-05-03,0,2,0
内蒙古-境外输入,2020-05-04,0,4,0
内蒙古-境外输入,2020-05-05,0,6,0
内蒙古-境外输入,2020-05-06,0,4,0
内蒙古-境外输入,2020-05-07,0,1,0
内蒙古-境外输入,2020-05-08,0,3,0
内蒙古-境外输入,2020-05-09,0,9,0
内蒙古-境外输入,2020-05-10,7,3,0
内蒙古-境外输入,2020-05-11,1,1,0
内蒙古-境外输入,2020-05-12,0,2,0
内蒙古-境外输入,2020-05-14,0,4,0
内蒙古-境外输入,2020-05-15,0,2,0
内蒙古-境外输入,2020-05-17,4,0,0
内蒙古-境外输入,2020-05-18,3,0,0
内蒙古-境外输入,2020-05-19,1,0,0
内蒙古-境外输入,2020-05-20,0,2,0
内蒙古-境外输入,2020-05-24,10,2,0
内蒙古-境外输入,2020-05-25,5,3,0
内蒙古-境外输入,2020-05-26,0,1,0
内蒙古-境外输入,2020-05-29,0,1,0
内蒙古-境外输入,2020-05-31,3,1,0
内蒙古-境外输入,2020-06-01,0,2,0
内蒙古-境外输入,2020-06-03,0,3,0
内蒙古-境外输入,2020-06-04,0,1,0
内蒙古-境外输入,2020-06-07,0,5,0
内蒙古-境外输入,2020-06-08,0,8,0
内蒙古-境外输入,2020-06-09,2,4,0
内蒙古-境外输入,2020-06-11,0,1,0
内蒙古-境外输入,2020-06-15,1,3,0
内蒙古-境外输入,2020-06-20,0,1,0
内蒙古-境外输入,2020-06-22,0,1,0
内蒙古-境外输入,2020-06-28,0,1,0
凉山,2020-01-26,1,0,0
凉山,2020-01-27,1,0,0
凉山,2020-01-30,1,0,0
凉山,2020-01-31,2,0,0
凉山,2020-02-02,1,0,0
凉山,2020-02-04,1,0,0
凉山,2020-02-07,2,0,0
凉山,2020-02-09,1,1,0
凉山,2020-02-13,0,2,0
凉山,2020-02-14,1,1,0
凉山,2020-02-15,2,1,0
凉山,2020-02-20,0,1,0
凉山,2020-02-22,0,2,0
凉山,2020-02-25,0,1,0
凉山,2020-02-28,0,1,0
凉山,2020-03-02,0,2,0
凉山,2020-03-06,0,1,0
包头,2020-01-26,2,0,0
包头,2020-01-27,1,0,0
包头,2020-02-01,2,0,0
包头,2020-02-02,1,0,0
包头,2020-02-04,1,0,0
包头,2020-02-05,2,0,0
包头,2020-02-07,1,0,0
包头,2020-02-09,1,0,0
包头,2020-02-19,0,1,0
包头,2020-02-20,0,1,0
包头,2020-02-22,0,2,0
包头,2020-02-24,0,1,0
包头,2020-02-28,0,1,0
包头,2020-03-02,0,2,0
包头,2020-03-07,0,1,0
包头,2020-03-16,0,1,0
包头,2020-03-18,0,1,0
北京-境外输入,2020-02-29,2,0,0
北京-境外输入,2020-03-03,2,0,0
北京-境外输入,2020-03-05,4,0,0
北京-境外输入,2020-03-06,3,0,0
北京-境外输入,2020-03-07,2,0,0
北京-境外输入,2020-03-09,1,0,0
北京-境外输入,2020-03-10,6,0,0
北京-境外输入,2020-03-12,1,0,0
北京-境外输入,2020-03-13,1,0,0
北京-境外输入,2020-03-14,5,0,0
北京-境外输入,2020-03-15,4,0,0
北京-境外输入,2020-03-16,9,0,0
北京-境外输入,2020-03-17,3,0,0
北京-境外输入,2020-03-18,21,0,0
北京-境外输入,2020-03-19,6,0,0
北京-境外输入,2020-03-20,14,0,0
北京-境外输入,2020-03-21,13,0,0
北京-境外输入,2020-03-22,10,0,0
北京-境外输入,2020-03-23,31,0,0
北京-境外输入,2020-03-24,5,0,0
北京-境外输入,2020-03-25,6,0,0
北京-境外输入,2020-03-26,4,0,0
北京-境外输入,2020-03-27,3,0,0
北京-境外输入,2020-03-28,4,0,0
北京-境外输入,2020-03-29,1,0,0
北京-境外输入,2020-03-30,3,0,0
北京-境外输入,2020-04-01,2,0,0
北京-境外输入,2020-04-02,1,0,0
北京-境外输入,2020-04-03,2,0,0
北京-境外输入,2020-04-04,1,0,0
北京-境外输入,2020-04-05,1,0,0
北京-境外输入,2020-04-07,1,0,0
北京-境外输入,2020-04-10,1,0,0
北京-境外输入,2020-04-14,1,0,0
北京-待明确,2020-01-27,0,9,1
北京-待明确,2020-01-28,0,2,0
北京-待明确,2020-01-30,0,1,0
北京-待明确,2020-02-01,0,4,0
北京-待明确,2020-02-02,0,3,0
北京-待明确,2020-02-03,0,11,0
北京-待明确,2020-02-04,0,1,0
北京-待明确,2020-02-06,0,2,0
北京-待明确,2020-02-07,0,1,1
北京-待明确,2020-02-08,0,3,0
北京-待明确,2020-02-09,0,7,0
北京-待明确,2020-02-10,0,4,1
北京-待明确,2020-02-11,0,8,0
北京-待明确,2020-02-12,0,12,0
北京-待明确,2020-02-13,0,11,0
北京-待明确,2020-02-14,0,18,1
北京-待明确,2020-02-15,0,8,0
北京-待明确,2020-02-16,0,9,0
北京-待明确,2020-02-17,0,8,0
北京-待明确,2020-02-18,0,23,0
北京-待明确,2020-02-19,0,8,0
北京-待明确,2020-02-20,0,16,0
北京-待明确,2020-02-21,0,9,0
北京-待明确,2020-02-22,0,11,0
北京-待明确,2020-02-23,0,9,0
北京-待明确,2020-02-24,0,17,0
北京-待明确,2020-02-25,0,20,0
北京-待明确,2020-02-26,0,13,1
北京-待明确,2020-02-27,0,9,2
北京-待明确,2020-02-28,0,14,1
北京-待明确,2020-02-29,0,5,0
北京-待明确,2020-03-01,0,6,0
北京-待明确,2020-03-02,0,6,0
北京-待明确,2020-03-03,0,6,0
北京-待明确,2020-03-04,0,3,0
北京-待明确,2020-03-05,0,1,0
北京-待明确,2020-03-06,0,5,0
北京-待明确,2020-03-07,0,5,0
北京-待明确,2020-03-08,0,7,0
北京-待明确,2020-03-09,0,5,0
北京-待明确,2020-03-10,0,6,0
北京-待明确,2020-03-11,0,8,0
北京-待明确,2020-03-12,0,8,0
北京-待明确,2020-03-13,0,7,0
北京-待明确,2020-03-14,0,4,0
北京-待明确,2020-03-15,0,5,0
北京-待明确,2020-03-16,0,10,0
北京-待明确,2020-03-17,0,5,0
北京-待明确,2020-03-18,0,6,0
北京-待明确,2020-03-19,0,5,0
北京-待明确,2020-03-20,0,8,0
北京-待明确,2020-03-21,0,6,0
北京-待明确,2020-03-22,0,2,0
北京-待明确,2020-03-23,0,1,0
北京-待明确,2020-03-25,0,2,0
北京-待明确,2020-03-26,0,3,0
北京-待明确,2020-03-27,0,3,0
北京-待明确,2020-03-28,0,2,0
北京-待明确,2020-03-29,0,1,0
北京-待明确,2020-03-30,0,4,0
北京-待明确,2020-03-31,0,2,0
北京-待明确,2020-04-01,0,6,0
北京-待明确,2020-04-02,0,10,0
北京-待明确,2020-04-03,0,4,0
北京-待明确,2020-04-04,0,3,0
北京-待明确,2020-04-05,0,2,0
北京-待明确,2020-04-06,0,5,0
北京-待明确,2020-04-07,0,7,0
北京-待明确,2020-04-08,0,9,0
北京-待明确,2020-04-09,0,5,0
北京-待明确,2020-04-10,0,5,0
北京-待明确,2020-04-11,0,5,0
北京-待明确,2020-04-12,0,5,0
北京-待明确,2020-04-13,0,7,0
北京-待明确,2020-04-14,0,4,0
北京-待明确,2020-04-15,0,8,0
北京-待明确,2020-04-16,0,6,0
北京-待明确,2020-04-18,0,1,0
北京-待明确,2020-04-19,0,4,0
北京-待明确,2020-04-20,0,2,0
北京-待明确,2020-04-21,0,2,0
北京-待明确,2020-04-22,0,4,0
北京-待明确,2020-04-23,0,2,0
北京-待明确,2020-04-24,0,1,0
北京-待明确,2020-04-26,0,0,1
北京-待明确,2020-04-27,0,2,0
北京-待明确,2020-04-28,0,2,0
北京-待明确,2020-04-29,0,4,0
北京-待明确,2020-04-30,0,5,0
北京-待明确,2020-05-02,0,4,0
北京-待明确,2020-05-03,0,2,0
北京-待明确,2020-05-04,0,1,0
北京-待明确,2020-05-05,0,1,0
北京-待明确,2020-05-06,0,2,0
北京-待明确,2020-05-07,0,3,0
北京-待明确,2020-05-08,0,3,0
北京-待明确,2020-05-09,0,2,0
北京-待明确,2020-05-10,0,3,0
北京-待明确,2020-05-11,0,3,0
北京-待明确,2020-05-12,0,2,0
北京-待明确,2020-05-13,0,1,0
北京-待明确,2020-05-15,0,2,0
北京-待明确,2020-05-16,0,1,0
北京-待明确,2020-05-17,0,1,0
北京-待明确,2020-05-20,0,1,0
北京-待明确,2020-05-23,0,2,0
北京-待明确,2020-06-02,1,1,0
北京-待明确,2020-06-03,0,1,0
北京-待明确,2020-06-08,0,1,0
北京-待明确,2020-06-29,0,1,0
北海,2020-01-22,3,0,0
北海,2020-01-23,3,0,0
北海,2020-01-25,1,0,0
北海,2020-01-26,2,0,0
北海,2020-01-27,2,0,0
北海,2020-01-28,2,0,0
北海,2020-01-29,2,0,0
北海,2020-01-30,2,0,0
北海,2020-01-31,6,0,0
北海,2020-02-02,3,0,0
北海,2020-02-03,1,0,0
北海,2020-02-04,2,2,0
北海,2020-02-05,2,0,0
北海,2020-02-06,0,1,0
北海,2020-02-07,1,0,0
北海,2020-02-08,1,0,0
北海,2020-02-09,2,0,0
北海,2020-02-10,1,1,0
北海,2020-02-11,3,0,0
北海,2020-02-12,0,0,1
北海,2020-02-13,1,0,0
北海,2020-02-14,3,3,0
北海,2020-02-16,0,2,0
北海,2020-02-17,1,1,0
北海,2020-02-18,0,4,0
北海,2020-02-24,0,7,0
北海,2020-02-25,0,3,0
北海,2020-02-26,0,5,0
北海,2020-02-27,0,3,0
北海,2020-02-28,0,1,0
北海,2020-03-01,0,2,0
北海,2020-03-02,0,2,0
北海,2020-03-04,0,1,0
北海,2020-03-07,0,1,0
北海,2020-03-08,0,1,0
北海,2020-03-11,0,1,0
北辰区,2020-02-06,1,0,0
北辰区,2020-02-11,3,0,0
北辰区,2020-02-12,1,0,0
北辰区,2020-02-13,1,1,0
北辰区,2020-02-21,0,1,0
北辰区,2020-02-23,0,1,0
北辰区,2020-02-27,0,1,0
北辰区,2020-02-28,0,1,0
北辰区,2020-03-08,0,1,0
北辰区,2020-06-17,1,0,0
十堰,2020-01-23,1,0,0
十堰,2020-01-24,4,0,0
十堰,2020-01-25,15,0,0
十堰,2020-01-26,20,0,0
十堰,2020-01-27,25,0,0
十堰,2020-01-28,23,0,0
十堰,2020-01-29,31,0,0
十堰,2020-01-30,31,0,0
十堰,2020-01-31,27,0,0
十堰,2020-02-01,35,0,0
十堰,2020-02-02,44,2,0
十堰,2020-02-03,35,4,0
十堰,2020-02-04,27,3,0
十堰,2020-02-05,35,5,0
十堰,2020-02-06,42,10,0
十堰,2020-02-07,43,9,0
十堰,2020-02-08,29,7,0
十堰,2020-02-09,14,6,0
十堰,2020-02-10,24,13,1
十堰,2020-02-11,31,11,0
十堰,2020-02-12,26,11,0
十堰,2020-02-13,24,8,1
十堰,2020-02-14,11,11,0
十堰,2020-02-15,5,16,0
十堰,2020-02-16,10,10,0
十堰,2020-02-17,14,18,0
十堰,2020-02-18,12,20,0
十堰,2020-02-19,5,23,0
十堰,2020-02-20,13,22,0
十堰,2020-02-21,3,30,0
十堰,2020-02-22,8,28,0
十堰,2020-02-23,2,26,0
十堰,2020-02-24,2,22,1
十堰,2020-02-25,0,33,0
十堰,2020-02-26,0,24,0
十堰,2020-02-27,0,17,3
十堰,2020-02-28,0,32,1
十堰,2020-02-29,1,20,0
十堰,2020-03-01,0,18,0
十堰,2020-03-02,0,32,0
十堰,2020-03-03,0,14,0
十堰,2020-03-04,0,22,0
十堰,2020-03-05,0,12,1
十堰,2020-03-06,0,14,0
十堰,2020-03-07,0,18,0
十堰,2020-03-08,0,17,0
十堰,2020-03-09,0,8,0
十堰,2020-03-10,0,8,0
十堰,2020-03-11,0,10,0
十堰,2020-03-12,0,12,0
十堰,2020-03-13,0,3,0
十堰,2020-03-14,0,1,0
十堰,2020-03-15,0,4,0
十堰,2020-03-16,0,4,0
十堰,2020-03-17,0,7,0
十堰,2020-03-18,0,10,0
十堰,2020-03-19,0,6,0
十堰,2020-03-20,0,2,0
十堰,2020-03-22,0,1,0
南京,2020-01-23,3,0,0
南京,2020-01-24,1,0,0
南京,2020-01-25,3,0,0
南京,2020-01-27,3,0,0
南京,2020-01-28,4,0,0
南京,2020-01-29,5,0,0
南京,2020-01-30,6,0,0
南京,2020-01-31,3,2,0
南京,2020-02-01,7,0,0
南京,2020-02-02,5,0,0
南京,2020-02-03,4,0,0
南京,2020-02-04,3,2,0
南京,2020-02-05,5,7,0
南京,2020-02-06,5,2,0
南京,2020-02-07,8,2,0
南京,2020-02-08,6,5,0
南京,2020-02-09,7,2,0
南京,2020-02-10,6,0,0
南京,2020-02-11,3,0,0
南京,2020-02-12,3,2,0
南京,2020-02-13,1,2,0
南京,2020-02-14,0,1,0
南京,2020-02-15,1,2,0
南京,2020-02-16,0,3,0
南京,2020-02-18,1,3,0
南京,2020-02-19,0,3,0
南京,2020-02-20,0,9,0
南京,2020-02-21,0,5,0
南京,2020-02-24,0,5,0
南京,2020-02-25,0,1,0
南京,2020-03-01,0,5,0
南京,2020-03-02,0,5,0
南京,2020-03-03,0,6,0
南京,2020-03-04,0,6,0
南京,2020-03-05,0,3,0
南京,2020-03-06,0,6,0
南京,2020-03-07,0,3,0
南京,2020-03-08,0,1,0
南充,2020-01-25,2,0,0
南充,2020-01-27,2,0,0
南充,2020-01-28,1,0,0
